subject,gender,heights,arm_lengths,crotch_heights,chest_circumferences,hip_circumferences,waist_circumferences
csr1769a.ply,1,1574.8,542,703.0,832,942.0,706.0
csr1770a.ply,1,1600.2,577,732.0,873,952.0,662.0
csr1771a.ply,1,1549.4,537,692.0,758,881.0,574.0
csr1772a.ply,1,1651.0,568,766.0,784,868.0,603.0
csr1773a.ply,1,1778.0,626,837.0,935,1028.0,768.0
csr1774a.ply,1,1752.6,604,810.0,865,999.0,718.0
csr1775a.ply,1,1574.8,527,705.0,867,955.0,714.0
csr1776a.ply,1,1701.8,588,766.0,904,1023.0,811.0
csr1777a.ply,0,1828.8,658,836.0,1059,976.0,865.0
csr1778a.ply,1,1612.9,570,726.0,938,1091.0,784.0
csr1779a.ply,1,1727.2,580,781.0,882,986.0,765.0
csr1780a.ply,0,1930.4,691,901.0,983,1016.0,865.0
csr1781a.ply,1,1778.0,605,813.0,874,982.0,711.0
csr1782a.ply,1,1619.25,595,759.0,969,1038.0,751.0
csr1783a.ply,1,1600.2,586,738.0,969,1000.0,784.0
csr1784a.ply,1,1676.4,621,795.0,940,924.0,683.0
csr1785a.ply,0,1879.6,708,883.0,1217,1172.0,1043.0
csr1786a.ply,0,1752.6,620,777.0,990,1017.0,867.0
csr1787a.ply,1,1600.2,550,730.0,785,943.0,716.0
csr1788a.ply,0,1879.6,706,841.0,1136,1147.0,1017.0
csr1789a.ply,1,1739.9,605,764.0,892,1095.0,754.0
csr1790a.ply,0,1828.8,690,871.0,1107,1048.0,920.0
csr1791a.ply,1,1625.6,584,753.0,966,1154.0,817.0
csr1792a.ply,0,1689.1,600,764.0,939,897.0,759.0
csr1793a.ply,1,1714.5,616,770.0,1070,1149.0,949.0
csr1794a.ply,0,1752.6,647,826.0,927,946.0,788.0
csr1795a.ply,1,1651.0,580,742.0,984,1146.0,835.0
csr1796a.ply,1,1524.0,534,667.0,970,949.0,802.0
csr1797a.ply,0,1803.4,643,790.0,1121,1185.0,1048.0
csr1798a.ply,0,1727.2,618,788.0,887,960.0,774.0
csr1799a.ply,1,1701.8,583,775.0,862,991.0,704.0
csr1800a.ply,0,1828.8,662,812.0,940,995.0,820.0
csr1801a.ply,1,1746.25,650,812.0,844,972.0,671.0
csr1803a.ply,1,1701.8,604,781.0,1062,1076.0,861.0
csr1804a.ply,0,1778.0,622,768.0,885,937.0,710.0
csr1807a.ply,1,1619.25,596,730.0,1038,1173.0,848.0
csr1808a.ply,0,1955.8,713,917.0,1173,1095.0,926.0
csr1809a.ply,1,1651.0,558,744.0,870,991.0,670.0
csr1810a.ply,1,1549.4,549,686.0,907,1044.0,745.0
csr1811a.ply,1,1727.2,599,813.0,861,979.0,788.0
csr1812a.ply,1,1701.8,609,794.0,849,1027.0,702.0
csr1813a.ply,1,1600.2,549,742.0,822,1037.0,693.0
csr1814a.ply,0,1651.0,567,695.0,885,904.0,712.0
csr1815a.ply,1,1625.6,571,718.0,1052,1154.0,892.0
csr1816a.ply,0,1720.85,641,752.0,1013,1100.0,923.0
csr1817a.ply,1,1524.0,531,673.0,1142,1136.0,893.0
csr1818a.ply,0,1879.6,697,810.0,1259,1244.0,1202.0
csr1819a.ply,0,1879.6,684,859.0,1022,1024.0,811.0
csr1820a.ply,1,1714.5,589,781.0,876,977.0,740.0
csr1821a.ply,1,1625.6,564,784.0,843,920.0,743.0
csr1822a.ply,1,1638.3,553,724.0,869,1008.0,720.0
csr1823a.ply,0,1689.1,608,753.0,948,937.0,729.0
csr1824a.ply,1,1638.3,594,781.0,929,968.0,751.0
csr1825a.ply,0,1765.3,637,802.0,1009,985.0,851.0
csr1827a.ply,1,1714.5,650,750.0,1374,1448.0,1241.0
csr1828a.ply,1,1752.6,638,824.0,1086,1189.0,939.0
csr1829a.ply,1,1625.6,579,759.0,900,985.0,692.0
csr1830a.ply,1,1574.8,556,726.0,1131,1157.0,912.0
csr1831a.ply,1,1803.4,637,796.0,928,1098.0,740.0
csr1832a.ply,1,1549.4,564,710.0,839,972.0,670.0
csr1833a.ply,0,1676.4,597,736.0,950,944.0,862.0
csr1834a.ply,0,1752.6,647,752.0,1029,1010.0,908.0
csr1835a.ply,0,1778.0,642,823.0,1087,1061.0,900.0
csr1836a.ply,1,1727.2,627,798.0,920,966.0,720.0
csr1837a.ply,1,1701.8,591,785.0,848,1032.0,700.0
csr1838a.ply,1,1752.6,649,859.0,871,1015.0,732.0
csr1839a.ply,0,1866.9,661,823.0,1031,1010.0,822.0
csr1840a.ply,0,1828.8,686,788.0,1239,1173.0,1148.0
csr1841a.ply,1,1676.4,575,758.0,879,925.0,664.0
csr1842a.ply,0,1803.4,628,773.0,1067,1132.0,948.0
csr1843a.ply,1,1727.2,616,755.0,1185,1263.0,1024.0
csr1844a.ply,1,1676.4,576,765.0,952,1065.0,819.0
csr1845a.ply,1,1651.0,567,709.0,936,1089.0,806.0
csr1846a.ply,1,1600.2,552,711.0,1007,1008.0,852.0
csr1847a.ply,0,1701.8,614,801.0,936,914.0,822.0
csr1848a.ply,0,1828.8,675,814.0,1082,1036.0,940.0
csr1849a.ply,1,1574.8,546,721.0,819,900.0,614.0
csr1850a.ply,0,1727.2,613,710.0,1302,1382.0,1410.0
csr1851a.ply,0,1879.6,652,810.0,1147,1085.0,1050.0
csr1852a.ply,0,1879.6,685,835.0,1125,1125.0,1031.0
csr1853a.ply,1,1625.6,572,740.0,904,1087.0,753.0
csr1854a.ply,1,1727.2,618,806.0,896,1031.0,679.0
csr1855a.ply,1,1727.2,623,802.0,889,960.0,768.0
csr1856a.ply,0,1930.4,704,866.0,1152,1210.0,1128.0
csr1857a.ply,1,1739.9,601,789.0,1095,1222.0,935.0
csr1858a.ply,0,1803.4,635,812.0,897,940.0,837.0
csr1859a.ply,1,1612.9,557,709.0,934,993.0,744.0
csr1860a.ply,0,1778.0,676,865.0,1104,1113.0,1048.0
csr1861a.ply,1,1625.6,548,703.0,1161,1262.0,1028.0
csr1862a.ply,1,1701.8,616,805.0,961,1040.0,714.0
csr1863a.ply,1,1587.5,567,740.0,803,938.0,652.0
csr1864a.ply,1,1574.8,560,742.0,897,950.0,713.0
csr1865a.ply,1,1619.25,556,722.0,918,995.0,721.0
csr1866a.ply,0,1879.6,666,844.0,1013,995.0,859.0
csr1867a.ply,1,1663.7,596,759.0,910,1035.0,770.0
csr1868a.ply,0,1778.0,651,815.0,1050,1034.0,860.0
csr1869a.ply,1,1676.4,586,791.0,868,956.0,684.0
csr1870a.ply,1,1828.8,681,895.0,959,1044.0,732.0
csr1871a.ply,1,1625.6,556,755.0,818,900.0,640.0
csr1872a.ply,0,1727.2,624,754.0,1197,1129.0,1116.0
csr1873a.ply,0,1727.2,624,727.0,1044,994.0,908.0
csr1874a.ply,0,1701.8,625,738.0,979,1045.0,914.0
csr1875a.ply,1,1638.3,602,746.0,1161,1154.0,994.0
csr1876a.ply,1,1651.0,579,770.0,905,1067.0,770.0
csr1877a.ply,1,1651.0,575,760.0,912,981.0,676.0
csr1878a.ply,0,1714.5,621,735.0,992,990.0,878.0
csr1879a.ply,1,1625.6,600,723.0,1142,1265.0,940.0
csr1880a.ply,0,1778.0,675,810.0,1024,1006.0,887.0
csr1881a.ply,1,1701.8,604,795.0,846,959.0,745.0
csr1882a.ply,1,1720.85,596,770.0,1423,1604.0,1351.0
csr1883a.ply,1,1625.6,582,768.0,974,1070.0,783.0
csr1884a.ply,1,1498.6,511,666.0,955,1029.0,689.0
csr1885a.ply,1,1689.1,580,773.0,866,987.0,685.0
csr1886a.ply,1,1625.6,568,742.0,794,924.0,650.0
csr1887a.ply,0,1828.8,640,814.0,939,956.0,813.0
csr1888a.ply,1,1600.2,559,709.0,895,1007.0,691.0
csr1889a.ply,1,1625.6,563,725.0,959,1059.0,880.0
csr1890a.ply,0,1828.8,648,783.0,1179,1088.0,949.0
csr1891a.ply,1,1549.4,536,706.0,826,924.0,629.0
csr1892a.ply,0,1828.8,691,901.0,867,910.0,749.0
csr1893a.ply,0,1778.0,634,793.0,962,952.0,789.0
csr1894a.ply,1,1625.6,606,691.0,1444,1572.0,1364.0
csr1895a.ply,0,1905.0,690,873.0,1129,1112.0,1044.0
csr1896a.ply,1,1778.0,640,837.0,965,1087.0,800.0
csr1897a.ply,1,1752.6,617,803.0,840,955.0,620.0
csr1898a.ply,1,1828.8,612,854.0,931,1045.0,710.0
csr1899a.ply,1,1524.0,551,698.0,1007,1012.0,859.0
csr1900a.ply,0,1930.4,712,838.0,1378,1418.0,1390.0
csr1901a.ply,1,1651.0,579,752.0,940,971.0,721.0
csr1902a.ply,0,1752.6,586,786.0,992,961.0,831.0
csr1903a.ply,0,1727.2,591,792.0,913,994.0,619.0
csr1904a.ply,0,1752.6,627,795.0,1020,1028.0,919.0
csr1905a.ply,1,1727.2,605,806.0,964,1049.0,771.0
csr1906a.ply,1,1676.4,591,746.0,983,1081.0,861.0
csr1907a.ply,0,1854.2,647,802.0,1105,1100.0,1134.0
csr1908a.ply,1,1574.8,541,701.0,1076,1094.0,884.0
csr1909a.ply,1,1676.4,597,771.0,893,967.0,741.0
csr1910a.ply,0,1905.0,694,877.0,960,1082.0,917.0
csr1911a.ply,1,1676.4,603,791.0,838,959.0,682.0
csr1912a.ply,1,1625.6,590,731.0,1039,1132.0,852.0
csr1913a.ply,1,1727.2,602,774.0,981,1146.0,827.0
csr1914a.ply,1,1625.6,564,722.0,882,987.0,759.0
csr1915a.ply,1,1676.4,612,792.0,971,988.0,835.0
csr1916a.ply,1,1701.8,605,749.0,1123,1319.0,975.0
csr1917a.ply,1,1701.8,596,793.0,847,996.0,701.0
csr1918a.ply,0,1778.0,641,802.0,1031,1031.0,914.0
csr1919a.ply,1,1701.8,617,795.0,975,1110.0,858.0
csr1920a.ply,0,1828.8,633,807.0,947,1076.0,942.0
csr1921a.ply,1,1574.8,549,709.0,1009,1072.0,849.0
csr1922a.ply,0,1803.4,660,792.0,1068,1054.0,909.0
csr1923a.ply,1,1727.2,619,784.0,956,1025.0,806.0
csr1924a.ply,1,1676.4,587,751.0,952,1011.0,819.0
csr1925a.ply,1,1752.6,584,812.0,952,962.0,746.0
csr1926a.ply,1,1727.2,594,752.0,890,1134.0,747.0
csr1927a.ply,0,1803.4,645,811.0,992,931.0,784.0
csr1928a.ply,1,1701.8,591,776.0,892,980.0,746.0
csr1929a.ply,0,1701.8,609,723.0,1039,992.0,935.0
csr1930a.ply,1,1524.0,568,686.0,1108,1199.0,895.0
csr1931a.ply,1,1701.8,578,744.0,845,1052.0,717.0
csr1932a.ply,1,1625.6,575,716.0,980,1061.0,791.0
csr1933a.ply,0,1778.0,644,796.0,1175,1194.0,1106.0
csr1934a.ply,1,1778.0,603,844.0,872,972.0,763.0
csr1935a.ply,1,1651.0,603,748.0,1010,1040.0,795.0
csr1936a.ply,1,1714.5,614,803.0,919,1078.0,730.0
csr1937a.ply,0,1727.2,634,784.0,902,1000.0,819.0
csr1938a.ply,1,1473.2,515,661.0,828,993.0,695.0
csr1939a.ply,1,1752.6,623,813.0,931,1002.0,750.0
csr1940a.ply,1,1587.5,577,723.0,820,1007.0,669.0
csr1941a.ply,0,1752.6,632,787.0,1016,1000.0,945.0
csr1942a.ply,1,1689.1,615,742.0,1275,1357.0,1110.0
csr1943a.ply,0,1803.4,661,838.0,982,975.0,800.0
csr1944a.ply,1,1549.4,557,680.0,1114,1155.0,902.0
csr1945a.ply,1,1701.8,630,775.0,1205,1462.0,1169.0
csr1946a.ply,1,1790.7,659,837.0,1006,1115.0,806.0
csr1947a.ply,1,1727.2,600,762.0,889,1026.0,740.0
csr1948a.ply,0,1778.0,619,800.0,1063,1016.0,972.0
csr1949a.ply,1,1574.8,547,712.0,867,933.0,620.0
csr1950a.ply,1,1625.6,573,737.0,924,1065.0,734.0
csr1951a.ply,1,1765.3,619,842.0,843,1070.0,737.0
csr1952a.ply,1,1727.2,619,783.0,925,1045.0,889.0
csr1953a.ply,1,1651.0,542,728.0,830,914.0,679.0
csr1954a.ply,1,1676.4,646,805.0,964,1084.0,820.0
csr1955a.ply,1,1574.8,535,726.0,871,987.0,662.0
csr1956a.ply,1,1600.2,560,725.0,988,1034.0,788.0
csr1957a.ply,0,1778.0,623,823.0,976,946.0,839.0
csr1958a.ply,1,1701.8,610,794.0,874,959.0,674.0
csr1959a.ply,0,1828.8,640,815.0,1016,1030.0,912.0
csr1960a.ply,1,1612.9,573,747.0,945,1050.0,783.0
csr1961a.ply,1,1600.2,591,761.0,849,921.0,640.0
csr1962a.ply,0,1854.2,680,881.0,922,1041.0,844.0
csr1963a.ply,1,1651.0,579,758.0,866,994.0,791.0
csr1964a.ply,1,1524.0,636,763.0,1171,1374.0,1012.0
csr1965a.ply,1,1765.3,612,811.0,930,994.0,724.0
csr1966a.ply,0,1854.2,648,870.0,947,1003.0,803.0
csr1967a.ply,1,1651.0,582,762.0,896,1035.0,687.0
csr1968a.ply,0,1828.8,640,785.0,1155,1125.0,1078.0
csr1969a.ply,1,1701.8,623,812.0,830,929.0,704.0
csr1970a.ply,0,1905.0,712,907.0,960,1019.0,855.0
csr1971a.ply,1,1701.8,594,805.0,834,967.0,719.0
csr1972a.ply,1,1765.3,609,825.0,949,1065.0,755.0
csr1973a.ply,1,1651.0,602,802.0,1085,1280.0,959.0
csr1974a.ply,0,1778.0,651,791.0,1110,1048.0,1031.0
csr1975a.ply,1,1625.6,597,790.0,939,1015.0,735.0
csr1976a.ply,1,1587.5,554,717.0,944,985.0,820.0
csr1977a.ply,1,1739.9,628,833.0,854,972.0,758.0
csr1978a.ply,1,1689.1,603,792.0,852,930.0,628.0
csr1979a.ply,1,1625.6,580,736.0,818,996.0,711.0
csr1980a.ply,0,1879.6,658,846.0,1001,1028.0,851.0
csr1981a.ply,1,1701.8,613,812.0,845,930.0,689.0
csr1982a.ply,0,1879.6,674,824.0,1029,1032.0,885.0
csr1983a.ply,1,1574.8,545,699.0,825,1000.0,625.0
csr1984a.ply,1,1549.4,524,669.0,985,1056.0,788.0
csr1985a.ply,0,1778.0,648,781.0,1122,1117.0,1022.0
csr1986a.ply,1,1549.4,536,728.0,898,947.0,717.0
csr1987a.ply,0,1828.8,609,779.0,891,955.0,737.0
csr1988a.ply,0,1727.2,633,812.0,844,883.0,733.0
csr1989a.ply,1,1676.4,575,762.0,868,958.0,642.0
csr1990a.ply,1,1701.8,585,798.0,966,937.0,700.0
csr1991a.ply,0,1854.2,662,830.0,1095,1038.0,929.0
csr1992a.ply,1,1676.4,587,768.0,947,1003.0,743.0
csr1993a.ply,0,1778.0,599,822.0,961,1023.0,836.0
csr1994a.ply,1,1778.0,630,870.0,908,998.0,732.0
csr1995a.ply,1,1663.7,576,738.0,812,938.0,625.0
csr1996a.ply,0,1727.2,631,763.0,1004,1031.0,837.0
csr1997a.ply,1,1600.2,547,707.0,833,920.0,643.0
csr1998a.ply,1,1701.8,615,810.0,834,972.0,698.0
csr1999a.ply,1,1625.6,553,742.0,967,1122.0,775.0
csr2000a.ply,1,1778.0,614,833.0,938,1015.0,721.0
csr2001a.ply,0,1803.4,634,817.0,984,990.0,768.0
csr2002a.ply,1,1549.4,529,667.0,837,907.0,620.0
csr2003a.ply,0,1778.0,628,811.0,975,954.0,872.0
csr2004a.ply,1,1676.4,590,758.0,869,1029.0,724.0
csr2005a.ply,1,1625.6,531,717.0,860,942.0,691.0
csr2006a.ply,0,1752.6,637,821.0,1120,1079.0,985.0
csr2007a.ply,1,1600.2,573,724.0,848,1025.0,711.0
csr2008a.ply,1,1574.8,587,728.0,993,1067.0,797.0
csr2009a.ply,1,1676.4,575,763.0,962,967.0,770.0
csr2010a.ply,0,1727.2,635,806.0,932,924.0,788.0
csr2011a.ply,1,1701.8,561,773.0,885,1010.0,702.0
csr2012a.ply,1,1778.0,587,806.0,984,985.0,816.0
csr2013a.ply,1,1524.0,543,674.0,836,963.0,731.0
csr2014a.ply,0,1778.0,630,796.0,848,988.0,823.0
csr2015a.ply,1,1752.6,601,799.0,912,1044.0,740.0
csr2016a.ply,1,1612.9,582,711.0,812,941.0,617.0
csr2017a.ply,1,1689.1,566,739.0,938,1012.0,804.0
csr2018a.ply,1,1701.8,598,785.0,845,990.0,724.0
csr2019a.ply,1,1625.6,590,760.0,933,1052.0,754.0
csr2020a.ply,1,1574.8,528,712.0,850,999.0,660.0
csr2021a.ply,1,1612.9,577,754.0,910,1018.0,699.0
csr2022a.ply,1,1778.0,634,850.0,1030,1057.0,888.0
csr2023a.ply,1,1625.6,587,695.0,860,963.0,693.0
csr2024a.ply,1,1651.0,581,753.0,880,1068.0,768.0
csr2025a.ply,1,1574.8,562,689.0,963,933.0,888.0
csr2026a.ply,1,1600.2,548,726.0,910,1006.0,790.0
csr2027a.ply,1,1625.6,593,738.0,1117,1278.0,964.0
csr2028a.ply,1,1701.8,604,775.0,895,1013.0,724.0
csr2029a.ply,1,1727.2,626,800.0,1015,1163.0,880.0
csr2030a.ply,1,1778.0,602,790.0,938,1046.0,782.0
csr2031a.ply,1,1651.0,567,774.0,920,918.0,790.0
csr2032a.ply,0,1778.0,666,804.0,906,934.0,854.0
csr2033a.ply,1,1600.2,563,609.0,914,973.0,690.0
csr2034a.ply,1,1574.8,561,720.0,893,942.0,692.0
csr2035a.ply,0,1816.1,656,797.0,1168,1088.0,960.0
csr2037a.ply,1,1752.6,618,819.0,1021,1071.0,849.0
csr2038a.ply,1,1625.6,583,750.0,851,914.0,646.0
csr2039a.ply,1,1651.0,584,732.0,928,1012.0,770.0
csr2040a.ply,1,1625.6,538,689.0,1100,1108.0,833.0
csr2041a.ply,1,1727.2,584,768.0,933,1015.0,764.0
csr2042a.ply,1,1587.5,547,737.0,799,852.0,584.0
csr2043a.ply,0,1752.6,623,737.0,966,1018.0,841.0
csr2044a.ply,0,1752.6,648,770.0,1093,1130.0,1094.0
csr2045a.ply,1,1612.9,535,705.0,996,1093.0,771.0
csr2046a.ply,1,1689.1,583,779.0,865,1006.0,666.0
csr2047a.ply,1,1549.4,541,675.0,918,1051.0,719.0
csr2048a.ply,1,1625.6,580,711.0,1031,1091.0,830.0
csr2049a.ply,1,1600.2,589,752.0,945,943.0,794.0
csr2050a.ply,0,1625.6,570,716.0,906,911.0,792.0
csr2051a.ply,1,1701.8,629,801.0,1050,1181.0,802.0
csr2052a.ply,0,1778.0,615,791.0,919,952.0,804.0
csr2053a.ply,0,1778.0,638,797.0,948,968.0,822.0
csr2054a.ply,1,1701.8,603,753.0,971,1084.0,818.0
csr2055a.ply,0,1778.0,621,777.0,1012,1022.0,927.0
csr2056a.ply,1,1524.0,545,682.0,1037,1092.0,891.0
csr2057a.ply,1,1651.0,614,794.0,983,1021.0,794.0
csr2058a.ply,0,1790.7,660,837.0,949,938.0,790.0
csr2059a.ply,1,1676.4,587,759.0,1048,1145.0,915.0
csr2060a.ply,1,1574.8,556,697.0,1108,1174.0,943.0
csr2061a.ply,1,1625.6,562,754.0,990,1026.0,748.0
csr2062a.ply,1,1701.8,570,777.0,910,1006.0,732.0
csr2063a.ply,0,1701.8,606,759.0,931,948.0,810.0
csr2064a.ply,1,1663.7,581,757.0,890,1104.0,644.0
csr2065a.ply,1,1727.2,590,739.0,978,1094.0,737.0
csr2066a.ply,0,1828.8,680,771.0,1208,1140.0,1083.0
csr2067a.ply,1,1524.0,520,701.0,969,1077.0,838.0
csr2068a.ply,1,1727.2,627,815.0,974,1012.0,739.0
csr2069a.ply,1,1600.2,530,697.0,919,1041.0,739.0
csr2070a.ply,1,1828.8,638,839.0,1074,1161.0,962.0
csr2071a.ply,1,1727.2,632,814.0,912,1038.0,769.0
csr2072a.ply,0,1778.0,596,797.0,903,933.0,712.0
csr2073a.ply,1,1651.0,551,710.0,1183,1277.0,980.0
csr2074a.ply,1,1625.6,575,725.0,1167,1223.0,944.0
csr2075a.ply,1,1651.0,564,759.0,871,898.0,725.0
csr2076a.ply,1,1676.4,594,749.0,965,1067.0,792.0
csr2077a.ply,1,1695.45,586,795.0,846,981.0,741.0
csr2078a.ply,1,1651.0,556,725.0,837,1025.0,670.0
csr2079a.ply,1,1625.6,588,718.0,894,1057.0,719.0
csr2080a.ply,1,1651.0,575,755.0,1144,1109.0,879.0
csr2081a.ply,1,1574.8,585,732.0,1112,1259.0,1013.0
csr2082a.ply,1,1701.8,604,776.0,912,1014.0,781.0
csr2083a.ply,0,1803.4,631,810.0,1057,1055.0,857.0
csr2084a.ply,1,1778.0,614,824.0,934,1061.0,732.0
csr2085a.ply,0,1854.2,680,829.0,1048,1074.0,963.0
csr2086a.ply,1,1651.0,590,775.0,846,985.0,666.0
csr2087a.ply,1,1651.0,544,724.0,1074,1095.0,872.0
csr2088a.ply,1,1625.6,583,754.0,882,1006.0,746.0
csr2089a.ply,1,1524.0,538,704.0,872,883.0,722.0
csr2090a.ply,1,1549.4,584,729.0,848,960.0,726.0
csr2091a.ply,0,1600.2,540,681.0,768,822.0,738.0
csr2092a.ply,0,1803.4,646,815.0,995,1012.0,818.0
csr2093a.ply,1,1663.7,588,750.0,844,986.0,684.0
csr2094a.ply,1,1676.4,575,808.0,833,892.0,638.0
csr2095a.ply,1,1574.8,574,717.0,854,962.0,659.0
csr2096a.ply,0,1765.3,638,757.0,998,1018.0,832.0
csr2097a.ply,1,1663.7,586,770.0,838,1032.0,664.0
csr2098a.ply,1,1771.65,619,809.0,985,1168.0,793.0
csr2099a.ply,0,1524.0,654,800.0,1058,1097.0,964.0
csr2100a.ply,1,1651.0,570,755.0,1102,1237.0,1016.0
csr2101a.ply,1,1778.0,627,826.0,1050,1154.0,884.0
csr2102a.ply,1,1651.0,628,802.0,903,970.0,692.0
csr2103a.ply,1,1676.4,542,730.0,861,977.0,659.0
csr2104a.ply,1,1727.2,611,804.0,948,1147.0,778.0
csr2105a.ply,1,1778.0,610,816.0,1047,1103.0,972.0
csr2106a.ply,1,1651.0,578,752.0,899,1013.0,718.0
csr2107a.ply,1,1651.0,582,756.0,895,969.0,728.0
csr2108a.ply,1,1752.6,598,821.0,927,976.0,746.0
csr2109a.ply,1,1600.2,565,741.0,905,977.0,799.0
csr2110a.ply,1,1651.0,576,751.0,948,1006.0,710.0
csr2111a.ply,0,1778.0,623,796.0,920,940.0,814.0
csr2112a.ply,0,1854.2,673,858.0,972,929.0,818.0
csr2113a.ply,1,1676.4,601,729.0,1017,1127.0,838.0
csr2114a.ply,1,1676.4,580,740.0,938,1095.0,764.0
csr2115a.ply,1,1651.0,607,719.0,1122,1467.0,1054.0
csr2116a.ply,1,1600.2,604,733.0,1184,1135.0,945.0
csr2117a.ply,1,1619.25,551,723.0,994,993.0,862.0
csr2118a.ply,1,1803.4,652,833.0,1204,1204.0,1014.0
csr2119a.ply,1,1651.0,596,768.0,887,968.0,668.0
csr2131a.ply,0,1828.8,652,818.0,975,975.0,801.0
csr2132a.ply,1,1600.2,576,722.0,1048,1085.0,878.0
csr2136a.ply,1,1651.0,597,769.0,895,944.0,657.0
csr2137a.ply,0,1955.8,711,878.0,1144,1104.0,1026.0
csr2138a.ply,1,1752.6,613,772.0,916,970.0,684.0
csr2140a.ply,1,1638.3,591,722.0,933,1031.0,903.0
csr2143a.ply,0,1822.45,668,843.0,982,998.0,884.0
csr2147a.ply,0,1562.1,664,822.0,1032,1042.0,907.0
csr2148a.ply,0,1854.2,686,781.0,1341,1386.0,1388.0
csr2149a.ply,1,1701.8,618,763.0,1074,1191.0,909.0
csr2150a.ply,1,1651.0,618,714.0,1040,1064.0,857.0
csr2151a.ply,0,2006.6,736,885.0,1097,1143.0,1072.0
csr2158a.ply,1,1600.2,565,689.0,1185,1335.0,998.0
csr2159a.ply,0,1752.6,649,771.0,994,1017.0,872.0
csr2160a.ply,1,1574.8,545,693.0,764,953.0,634.0
csr2161a.ply,0,1828.8,679,829.0,1121,1102.0,1026.0
csr2162a.ply,0,1828.8,645,764.0,1064,1087.0,953.0
csr2172a.ply,1,1803.4,627,849.0,975,1097.0,816.0
csr2173a.ply,1,1574.8,570,711.0,1162,1143.0,1002.0
csr2174a.ply,1,1663.7,604,748.0,1184,1234.0,1025.0
csr2175a.ply,0,1854.2,650,761.0,1411,1460.0,1407.0
csr2176a.ply,1,1574.8,523,653.0,1164,1208.0,973.0
csr2177a.ply,0,1828.8,651,835.0,942,961.0,821.0
csr2181a.ply,0,1778.0,624,784.0,920,964.0,788.0
csr2189a.ply,1,1676.4,601,756.0,1045,1220.0,971.0
csr2193a.ply,0,1752.6,625,763.0,1009,993.0,881.0
csr2196a.ply,1,1816.1,620,804.0,922,1073.0,730.0
csr2201a.ply,1,1752.6,637,780.0,1230,1353.0,1113.0
csr2203a.ply,1,1651.0,559,731.0,804,980.0,628.0
csr2204a.ply,1,1574.8,578,708.0,1078,1108.0,952.0
csr2212a.ply,0,1778.0,648,783.0,1024,968.0,877.0
csr2214a.ply,0,1981.2,714,838.0,1333,1391.0,1288.0
csr2216a.ply,1,1600.2,557,652.0,1234,1224.0,1011.0
csr2229a.ply,1,1600.2,557,720.0,972,966.0,747.0
csr2235a.ply,1,1803.4,638,798.0,1227,1427.0,1186.0
csr2243a.ply,1,1625.6,598,748.0,941,944.0,725.0
csr2244a.ply,0,1651.0,609,743.0,973,1018.0,903.0
csr2246a.ply,0,1854.2,699,883.0,887,948.0,814.0
csr2248a.ply,1,1600.2,583,742.0,831,995.0,729.0
csr2249a.ply,0,1828.8,679,826.0,1005,1025.0,818.0
csr2251a.ply,0,1778.0,612,809.0,981,1029.0,897.0
csr2252a.ply,0,1905.0,674,838.0,1088,1082.0,957.0
csr2254a.ply,1,1574.8,565,727.0,962,1121.0,889.0
csr2256a.ply,0,1752.6,609,744.0,1048,1093.0,927.0
csr2257a.ply,0,1701.8,651,753.0,1116,1047.0,934.0
csr2258a.ply,1,1587.5,593,718.0,1140,1277.0,957.0
csr2259a.ply,0,1778.0,641,761.0,956,973.0,858.0
csr2261a.ply,0,1828.8,683,854.0,1119,1161.0,1006.0
csr2262a.ply,1,1663.7,597,761.0,866,992.0,679.0
csr2266a.ply,0,1879.6,691,866.0,972,1100.0,855.0
csr2267a.ply,0,1778.0,628,776.0,1093,1080.0,929.0
csr2269a.ply,1,1752.6,640,836.0,832,1066.0,703.0
csr2270a.ply,0,1778.0,638,805.0,1148,1085.0,946.0
csr2271a.ply,0,1778.0,632,772.0,1003,1018.0,888.0
csr2273a.ply,1,1701.8,601,743.0,1371,1390.0,1304.0
csr2277a.ply,0,1803.4,687,703.0,1456,1672.0,1529.0
csr2279a.ply,0,1854.2,644,808.0,1172,1228.0,1159.0
csr2280a.ply,1,1549.4,566,717.0,779,927.0,628.0
csr2281a.ply,1,1651.0,592,755.0,1019,1044.0,839.0
csr2282a.ply,1,1676.4,611,799.0,842,962.0,651.0
csr2284a.ply,1,1701.8,584,710.0,1118,1333.0,961.0
csr2285a.ply,0,1879.6,682,846.0,1237,1168.0,1037.0
csr2286a.ply,1,1828.8,609,796.0,931,1131.0,724.0
csr2287a.ply,1,1524.0,536,637.0,980,1122.0,837.0
csr2288a.ply,0,1803.4,645,780.0,1168,1185.0,1113.0
csr2289a.ply,0,1778.0,617,764.0,1059,1019.0,887.0
csr2290a.ply,0,1752.6,651,792.0,974,950.0,818.0
csr2293a.ply,0,1854.2,665,868.0,983,1012.0,824.0
csr2294a.ply,1,1574.8,592,688.0,1169,1224.0,1027.0
csr2295a.ply,1,1625.6,582,735.0,911,1035.0,720.0
csr2296a.ply,0,1701.8,620,761.0,903,949.0,844.0
csr2297a.ply,1,1651.0,613,769.0,1011,1025.0,779.0
csr2298a.ply,1,1625.6,603,750.0,1095,1144.0,940.0
csr2299a.ply,0,1778.0,666,800.0,1012,1084.0,899.0
csr2300a.ply,1,1676.4,601,767.0,1316,1333.0,1198.0
